time,pm10,pm2_5,nitrogen_dioxide,ozone,us_aqi,cidade,estado,regiao,latitude,longitude
2025-07-31T12:00,13.0,10.7,4.4,102.0,40,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-31T13:00,13.4,11.4,3.3,114.0,41,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-31T14:00,13.5,11.8,2.6,124.0,43,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-31T15:00,14.0,12.4,2.9,128.0,44,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-31T16:00,14.5,13.0,5.0,123.0,46,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-31T17:00,14.6,13.1,8.0,111.0,48,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-31T18:00,13.8,12.6,10.5,99.0,51,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-31T19:00,13.4,12.2,11.8,86.0,56,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-31T20:00,13.2,11.7,12.5,71.0,55,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-31T21:00,9.2,8.1,14.2,58.0,51,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-31T22:00,9.2,8.0,14.1,55.0,52,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-31T23:00,9.1,7.8,13.9,51.0,52,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-01T00:00,8.1,4.9,2.1,63.0,44,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-01T01:00,8.2,5.0,2.0,63.0,43,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-01T02:00,8.1,4.9,1.8,64.0,42,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-01T03:00,7.1,4.4,1.8,64.0,42,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-01T04:00,7.4,4.6,2.0,64.0,41,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-01T05:00,7.2,4.5,2.2,63.0,40,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-01T06:00,6.8,4.2,2.4,64.0,39,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-01T07:00,7.2,4.5,2.4,67.0,38,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-01T08:00,7.8,4.9,2.4,71.0,37,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-01T09:00,9.3,5.9,2.3,73.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-01T10:00,9.7,6.2,2.1,74.0,35,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-01T11:00,9.9,6.4,1.9,76.0,33,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-01T12:00,9.7,6.3,1.8,77.0,33,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-01T13:00,9.2,5.9,1.9,76.0,33,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-01T14:00,9.5,6.1,2.0,74.0,34,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-01T15:00,9.7,6.3,2.3,71.0,34,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-01T16:00,9.1,5.8,2.8,67.0,34,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-01T17:00,8.6,5.4,3.3,63.0,34,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-01T18:00,8.6,5.4,3.6,60.0,34,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-01T19:00,8.1,5.1,3.4,60.0,33,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-01T20:00,7.7,4.8,3.0,61.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-01T21:00,11.1,6.8,2.5,62.0,31,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-01T22:00,10.9,6.7,2.3,63.0,30,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-01T23:00,10.9,6.7,2.1,64.0,30,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-02T00:00,11.2,6.8,1.9,65.0,30,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-02T01:00,10.8,6.6,1.7,66.0,31,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-02T02:00,11.5,6.9,1.6,67.0,31,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-02T03:00,11.5,6.9,1.6,68.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-02T04:00,10.4,6.3,1.9,68.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-02T05:00,9.8,6.0,2.3,68.0,33,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-02T06:00,9.7,6.0,2.6,69.0,33,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-02T07:00,10.2,6.2,2.7,71.0,33,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-02T08:00,10.2,6.4,2.6,73.0,34,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-02T09:00,11.1,6.9,2.2,78.0,34,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-02T10:00,11.5,7.1,2.0,80.0,34,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-02T11:00,10.8,6.8,1.8,82.0,35,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-02T12:00,10.6,6.7,1.7,83.0,35,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-02T13:00,11.5,7.2,1.7,82.0,35,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-02T14:00,11.5,7.2,1.8,79.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-02T15:00,11.3,7.1,1.9,77.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-02T16:00,11.0,6.9,2.2,75.0,37,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-02T17:00,10.7,6.7,2.5,74.0,37,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-02T18:00,10.3,6.5,2.7,73.0,37,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-02T19:00,10.3,6.5,2.5,74.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-02T20:00,10.4,6.6,2.0,75.0,37,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-02T21:00,9.3,6.0,2.2,75.0,37,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-02T22:00,9.2,5.9,2.1,75.0,37,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-02T23:00,9.3,6.0,1.9,76.0,37,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-03T00:00,9.5,6.1,1.8,76.0,37,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-03T01:00,9.9,6.4,1.7,76.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-03T02:00,9.8,6.3,1.6,77.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-03T03:00,9.7,6.3,1.5,77.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-03T04:00,9.6,6.2,1.5,77.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-03T05:00,10.0,6.3,1.7,76.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-03T06:00,10.3,6.3,1.7,76.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-03T07:00,9.6,5.9,1.6,75.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-03T08:00,9.2,5.6,1.5,75.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-03T09:00,8.4,5.1,1.6,76.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-03T10:00,8.2,5.2,1.6,77.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-03T11:00,8.2,5.3,1.5,79.0,35,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-03T12:00,8.7,5.7,1.5,80.0,35,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-03T13:00,9.5,6.3,1.6,80.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-03T14:00,9.9,6.5,1.7,79.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-03T15:00,10.0,6.6,1.9,77.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-03T16:00,10.7,7.0,2.2,74.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-03T17:00,12.2,7.9,2.6,71.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-03T18:00,13.4,8.6,2.8,69.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-03T19:00,12.8,8.2,2.5,69.0,35,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-03T20:00,15.6,9.8,2.0,71.0,35,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-03T21:00,13.2,8.0,1.7,73.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-03T22:00,13.1,7.9,1.4,75.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-03T23:00,13.0,7.9,1.1,77.0,37,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-04T00:00,12.7,7.7,0.8,79.0,37,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-04T01:00,12.6,7.7,0.6,80.0,38,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-04T02:00,12.7,7.7,0.6,81.0,38,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-04T03:00,12.9,7.8,0.6,82.0,38,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-04T04:00,12.8,7.8,0.9,82.0,39,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-04T05:00,13.0,7.9,1.2,81.0,39,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-04T06:00,12.6,7.7,1.5,81.0,39,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-04T07:00,12.5,7.7,1.6,82.0,40,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-04T08:00,13.4,8.3,1.5,84.0,40,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-04T09:00,11.4,7.1,1.5,84.0,41,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-04T10:00,10.7,6.6,1.4,84.0,41,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-04T11:00,10.3,6.4,1.2,83.0,42,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-04T12:00,9.8,6.2,1.2,82.0,42,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-04T13:00,9.3,5.9,1.3,81.0,42,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-04T14:00,8.9,5.7,1.6,79.0,42,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-04T15:00,8.6,5.6,1.9,77.0,42,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-04T16:00,8.4,5.5,2.5,73.0,41,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-04T17:00,8.3,5.4,3.1,69.0,41,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-04T18:00,8.6,5.5,3.4,66.0,41,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-04T19:00,9.1,5.8,3.1,66.0,40,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-04T20:00,9.8,6.3,2.5,68.0,39,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-04T21:00,9.9,6.3,1.9,69.0,38,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-04T22:00,10.5,6.6,1.7,70.0,38,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-04T23:00,10.7,6.7,1.4,71.0,38,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-05T00:00,10.8,6.8,1.2,72.0,37,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-05T01:00,10.8,6.7,1.0,73.0,37,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-05T02:00,10.6,6.6,1.0,73.0,37,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-05T03:00,10.5,6.5,1.0,74.0,37,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-05T04:00,10.5,6.5,1.3,74.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-05T05:00,10.6,6.5,1.8,74.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-05T06:00,10.7,6.6,2.1,75.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-05T07:00,10.7,6.8,2.2,77.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-05T08:00,10.9,6.9,2.1,80.0,35,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-05T09:00,10.1,6.5,2.0,83.0,35,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-05T10:00,10.5,6.9,1.8,85.0,35,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-05T11:00,10.7,7.2,1.6,89.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-05T12:00,11.1,7.4,1.5,90.0,37,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-05T13:00,11.0,7.3,1.5,89.0,38,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-05T14:00,10.9,7.3,1.7,85.0,39,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-05T15:00,10.9,7.2,1.9,82.0,39,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-05T16:00,10.7,7.2,2.3,78.0,40,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-05T17:00,10.8,7.2,2.8,75.0,39,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-05T18:00,11.1,7.3,3.0,72.0,39,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-05T19:00,11.0,7.2,2.8,71.0,38,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-05T20:00,10.8,7.1,2.4,72.0,38,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-05T21:00,11.2,7.3,2.0,73.0,38,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-05T22:00,11.2,7.2,1.9,74.0,38,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-05T23:00,11.0,7.1,1.6,74.0,39,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-06T00:00,10.9,7.0,1.5,75.0,39,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-06T01:00,10.8,6.9,1.4,75.0,39,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-06T02:00,10.7,6.8,1.4,75.0,39,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-06T03:00,10.6,6.7,1.5,75.0,39,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-06T04:00,10.5,6.6,1.8,74.0,39,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-06T05:00,10.4,6.6,2.2,73.0,39,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-06T06:00,10.4,6.6,2.5,73.0,39,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-06T07:00,10.4,6.7,2.5,74.0,39,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-06T08:00,10.6,7.0,2.4,77.0,39,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-06T09:00,8.3,5.6,2.7,77.0,39,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-06T10:00,8.6,5.8,2.4,79.0,39,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-06T11:00,8.6,5.7,1.9,82.0,38,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-06T12:00,8.5,5.5,1.6,83.0,38,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-06T13:00,8.6,5.5,1.7,81.0,38,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-06T14:00,8.5,5.5,1.9,78.0,37,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-06T15:00,8.5,5.5,2.2,75.0,37,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-06T16:00,8.3,5.4,2.5,72.0,37,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-06T17:00,8.1,5.2,2.9,70.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-06T18:00,7.9,5.0,3.0,68.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-06T19:00,7.9,5.0,2.7,67.0,35,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-06T20:00,8.0,5.0,2.2,67.0,35,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-06T21:00,8.5,5.3,1.8,67.0,34,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-06T22:00,8.9,5.5,1.6,67.0,34,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-06T23:00,9.4,5.8,1.4,67.0,33,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-07T00:00,9.7,6.0,1.3,67.0,33,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-07T01:00,9.4,5.8,1.3,67.0,33,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-07T02:00,9.2,5.6,1.5,67.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-07T03:00,8.8,5.5,1.7,66.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-07T04:00,8.5,5.4,2.2,64.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-07T05:00,8.2,5.4,2.8,62.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-07T06:00,8.4,5.6,3.2,62.0,31,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-07T07:00,8.3,5.7,3.1,65.0,31,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-07T08:00,9.3,6.1,2.8,69.0,31,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-07T09:00,9.2,5.9,2.2,74.0,31,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-07T10:00,9.9,6.4,2.0,74.0,31,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-07T11:00,9.9,6.4,1.8,74.0,31,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-07T12:00,9.7,6.2,1.7,73.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-07T13:00,9.7,6.1,1.8,71.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-07T14:00,9.5,6.1,2.0,67.0,33,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-07T15:00,9.2,5.8,2.3,64.0,33,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-07T16:00,8.9,5.6,2.6,61.0,33,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-07T17:00,8.6,5.4,3.0,59.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-07T18:00,8.3,5.2,3.1,57.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-07T19:00,8.1,5.0,2.8,57.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-07T20:00,7.9,4.9,2.2,58.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-07T21:00,6.9,4.2,1.8,59.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-07T22:00,7.0,4.2,1.8,59.0,31,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-07T23:00,7.0,4.2,1.7,59.0,31,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-08T00:00,7.0,4.2,1.7,59.0,31,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-08T01:00,7.0,4.2,1.8,59.0,30,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-08T02:00,6.9,4.2,2.0,58.0,30,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-08T03:00,6.7,4.2,2.1,58.0,30,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-08T04:00,7.2,4.5,2.2,58.0,29,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-08T05:00,7.5,4.6,2.4,59.0,29,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-08T06:00,8.1,5.0,2.4,60.0,29,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-08T07:00,8.6,5.3,2.2,62.0,29,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-08T08:00,9.3,5.8,1.9,64.0,29,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-08T09:00,10.4,6.5,1.7,68.0,29,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-08T10:00,10.8,6.7,1.6,69.0,29,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-08T11:00,10.8,6.8,1.4,70.0,29,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-08T12:00,11.1,7.0,1.3,70.0,30,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-08T13:00,11.1,6.9,1.4,69.0,30,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-08T14:00,10.7,6.6,1.6,66.0,31,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-08T15:00,10.7,6.6,1.8,64.0,31,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-08T16:00,10.5,6.4,2.0,62.0,31,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-08T17:00,10.5,6.3,2.3,59.0,31,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-08T18:00,10.3,6.2,2.4,58.0,31,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-08T19:00,10.1,6.0,2.2,58.0,30,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-08T20:00,9.8,5.9,1.8,59.0,30,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-08T21:00,9.4,5.6,1.5,60.0,31,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-08T22:00,9.3,5.5,1.4,60.0,31,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-08T23:00,8.8,5.2,1.3,61.0,31,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-09T00:00,8.6,5.1,1.2,61.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-09T01:00,8.4,4.9,1.1,62.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-09T02:00,8.2,4.9,1.0,62.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-09T03:00,7.9,4.7,1.0,63.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-09T04:00,8.1,4.8,1.2,63.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-09T05:00,8.4,5.0,1.5,63.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-09T06:00,8.3,4.9,1.7,63.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-09T07:00,8.2,4.9,1.8,64.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-09T08:00,8.3,5.0,1.8,65.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-09T09:00,8.9,5.4,1.9,65.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-09T10:00,8.8,5.4,1.9,64.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-09T11:00,8.8,5.4,1.8,64.0,31,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-09T12:00,8.0,4.9,1.9,63.0,31,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-09T13:00,8.7,5.4,2.3,62.0,31,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-09T14:00,8.1,5.1,2.8,62.0,30,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-09T15:00,8.6,5.4,3.2,61.0,30,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-09T16:00,9.3,5.8,3.3,60.0,30,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-09T17:00,9.1,5.7,3.3,59.0,30,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-09T18:00,9.2,5.7,3.2,59.0,29,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-09T19:00,9.6,5.9,3.0,59.0,29,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-09T20:00,9.2,5.6,2.6,59.0,29,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-09T21:00,10.3,6.2,1.6,62.0,29,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-09T22:00,10.4,6.2,1.6,62.0,29,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-09T23:00,10.9,6.5,1.6,62.0,30,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-10T00:00,10.3,6.2,1.6,62.0,30,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-10T01:00,10.3,6.2,1.6,63.0,30,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-10T02:00,10.0,6.0,1.5,63.0,30,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-10T03:00,10.2,6.1,1.6,64.0,31,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-10T04:00,10.8,6.4,1.8,64.0,31,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-10T05:00,10.7,6.3,2.1,65.0,31,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-10T06:00,10.9,6.4,2.3,66.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-10T07:00,10.9,6.4,2.3,68.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-10T08:00,11.8,7.0,2.1,71.0,32,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-10T09:00,13.3,7.9,1.6,72.0,33,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-10T10:00,12.2,7.4,1.5,74.0,33,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-10T11:00,11.9,7.2,1.4,77.0,34,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-10T12:00,12.4,7.6,1.4,79.0,34,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-10T13:00,11.3,7.0,1.4,79.0,35,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-10T14:00,11.4,7.1,1.5,77.0,35,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-10T15:00,11.1,6.9,1.7,75.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-10T16:00,11.0,6.7,2.2,71.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-10T17:00,10.0,6.1,2.9,67.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-10T18:00,9.0,5.5,3.3,64.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-10T19:00,8.5,5.3,3.1,64.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-10T20:00,8.2,5.1,2.6,65.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-10T21:00,8.1,5.0,2.0,66.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-10T22:00,8.8,5.5,2.0,66.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-10T23:00,9.1,5.6,2.0,66.0,36,Olinda,PE,Nordeste,-8.0089,-34.8553
2025-07-11T00:00,10.2,6.3,2.0,66.0,35,Olinda,PE,Nordeste,-8.0089,-34.8553
